"age","m_f","ritmo_promedio_30k","official_time_min"
32,"M",4.63444444444444,196.833333333333
27,"M",4.41333333333333,196.833333333333
45,"M",4.41555555555556,196.833333333333
48,"M",4.58222222222222,196.833333333333
47,"M",4.56944444444444,196.85
54,"M",4.61166666666667,196.85
53,"M",4.53777777777778,196.866666666667
42,"M",4.66722222222222,196.866666666667
50,"M",4.63166666666667,196.866666666667
28,"F",4.53777777777778,196.866666666667
25,"F",4.42444444444444,196.883333333333
28,"M",4.35055555555556,196.883333333333
38,"M",4.565,196.9
24,"F",4.54444444444445,196.9
28,"F",4.44777777777778,196.9
25,"F",4.71388888888889,196.9
29,"M",4.585,196.9
26,"F",4.53777777777778,196.9
33,"F",4.47944444444444,196.9
40,"M",4.63555555555556,196.9
42,"M",4.53055555555556,196.9
54,"M",4.685,196.9
26,"F",4.685,196.916666666667
45,"M",4.62611111111111,196.916666666667
45,"M",4.62666666666667,196.916666666667
47,"M",4.63666666666667,196.933333333333
22,"F",4.52,196.933333333333
45,"M",4.63666666666667,196.933333333333
35,"M",4.51666666666667,196.933333333333
68,"M",4.44333333333333,196.933333333333
40,"M",4.50333333333333,196.95
60,"M",4.55388888888889,196.95
41,"M",4.60055555555556,196.966666666667
47,"M",4.54444444444445,196.966666666667
28,"F",4.61611111111111,196.966666666667
29,"M",4.62333333333333,196.983333333333
42,"M",4.52333333333333,196.983333333333
46,"M",4.585,196.983333333333
45,"M",4.69888888888889,196.983333333333
30,"M",4.59,197
31,"M",4.27611111111111,197
32,"F",4.42055555555556,197.016666666667
50,"M",4.52444444444444,197.016666666667
40,"M",4.71555555555556,197.016666666667
30,"F",4.54555555555556,197.016666666667
48,"M",4.57444444444444,197.016666666667
27,"F",4.63444444444444,197.016666666667
26,"M",4.60833333333333,197.033333333333
35,"M",4.56166666666667,197.033333333333
45,"M",4.66666666666667,197.033333333333
44,"M",4.55,197.05
26,"M",4.48611111111111,197.05
43,"M",4.51388888888889,197.05
41,"M",4.415,197.066666666667
45,"M",4.39055555555556,197.066666666667
55,"M",4.65,197.083333333333
34,"F",4.63555555555556,197.083333333333
43,"M",4.67888888888889,197.083333333333
39,"M",4.47722222222222,197.083333333333
45,"F",4.62666666666667,197.083333333333
39,"M",4.57,197.1
37,"M",4.54055555555556,197.1
30,"F",4.63222222222222,197.1
47,"M",4.61611111111111,197.1
33,"F",4.56611111111111,197.116666666667
45,"M",4.44944444444444,197.116666666667
41,"M",4.50944444444444,197.116666666667
21,"M",4.28166666666667,197.116666666667
33,"F",4.59444444444444,197.116666666667
27,"M",4.45111111111111,197.116666666667
52,"M",4.52277777777778,197.116666666667
51,"M",4.61555555555556,197.133333333333
35,"M",4.56388888888889,197.133333333333
32,"F",4.67777777777778,197.133333333333
54,"M",4.52166666666667,197.133333333333
40,"F",4.53388888888889,197.15
34,"F",4.62277777777778,197.15
31,"F",4.58333333333333,197.15
28,"F",4.64333333333333,197.166666666667
53,"M",4.51388888888889,197.166666666667
43,"M",4.53111111111111,197.166666666667
41,"M",4.65055555555556,197.166666666667
31,"F",4.54055555555556,197.166666666667
37,"M",4.3,197.183333333333
51,"M",4.52833333333333,197.183333333333
45,"M",4.61222222222222,197.183333333333
29,"F",4.64,197.183333333333
42,"M",4.39611111111111,197.2
40,"F",4.58833333333333,197.2
40,"M",4.64888888888889,197.2
48,"M",4.60888888888889,197.216666666667
46,"M",4.63055555555556,197.216666666667
53,"M",4.64277777777778,197.216666666667
54,"M",4.45166666666667,197.216666666667
50,"M",4.59111111111111,197.233333333333
46,"M",4.56833333333333,197.233333333333
25,"M",4.62666666666667,197.233333333333
40,"F",4.63888888888889,197.233333333333
42,"M",4.61277777777778,197.233333333333
25,"M",4.445,197.233333333333
40,"M",4.65333333333333,197.25
38,"M",4.55777777777778,197.25
36,"M",4.33055555555555,197.266666666667
41,"F",4.67388888888889,197.266666666667
34,"F",4.61833333333333,197.266666666667
35,"M",4.49777777777778,197.266666666667
47,"M",4.54277777777778,197.266666666667
40,"M",4.555,197.266666666667
45,"M",4.64444444444444,197.266666666667
36,"F",4.65944444444444,197.266666666667
45,"M",4.54055555555556,197.266666666667
39,"F",4.60944444444444,197.266666666667
28,"F",4.75944444444444,197.266666666667
46,"M",4.64888888888889,197.283333333333
24,"M",4.39333333333333,197.283333333333
33,"M",4.44,197.283333333333
27,"F",4.71388888888889,197.283333333333
32,"M",4.31944444444444,197.283333333333
48,"M",4.48166666666667,197.283333333333
50,"M",4.39277777777778,197.283333333333
25,"M",4.46666666666667,197.3
48,"M",4.60944444444444,197.3
45,"M",4.55055555555556,197.316666666667
43,"M",4.45555555555555,197.316666666667
53,"M",4.64055555555556,197.316666666667
45,"M",4.54277777777778,197.316666666667
49,"M",4.63055555555556,197.333333333333
46,"M",4.67833333333333,197.333333333333
54,"M",4.64166666666667,197.35
30,"F",4.51,197.35
46,"M",4.46611111111111,197.35
41,"M",4.47833333333333,197.35
31,"M",4.61333333333333,197.35
39,"F",4.705,197.35
33,"F",4.60555555555556,197.366666666667
26,"M",4.03166666666667,197.366666666667
46,"M",4.50222222222222,197.366666666667
37,"M",4.47,197.383333333333
48,"M",4.70166666666667,197.383333333333
27,"F",4.63555555555556,197.383333333333
33,"F",4.70444444444444,197.4
45,"M",4.64166666666667,197.4
33,"M",4.58333333333333,197.4
31,"F",4.69166666666667,197.4
46,"M",4.43666666666667,197.4
33,"F",4.57222222222222,197.416666666667
36,"F",4.45222222222222,197.416666666667
41,"M",4.58222222222222,197.416666666667
54,"M",4.66666666666667,197.416666666667
31,"F",4.71444444444444,197.416666666667
47,"F",4.55555555555556,197.433333333333
46,"M",4.335,197.433333333333
51,"M",4.66333333333333,197.433333333333
26,"M",4.48722222222222,197.433333333333
38,"M",4.65333333333333,197.433333333333
26,"F",4.64833333333333,197.45
51,"M",4.67388888888889,197.45
38,"M",4.59666666666667,197.45
30,"F",4.62277777777778,197.466666666667
32,"M",4.62277777777778,197.466666666667
47,"M",4.56277777777778,197.466666666667
23,"M",4.22,197.466666666667
55,"M",4.65555555555556,197.483333333333
32,"F",4.60333333333333,197.483333333333
27,"F",4.68166666666667,197.5
46,"M",4.57888888888889,197.5
43,"M",4.70833333333333,197.516666666667
25,"F",4.705,197.516666666667
45,"M",4.58166666666667,197.516666666667
41,"M",4.74,197.516666666667
41,"F",4.57111111111111,197.516666666667
44,"M",4.61277777777778,197.516666666667
47,"M",4.61166666666667,197.533333333333
18,"M",4.51611111111111,197.533333333333
35,"F",4.61166666666667,197.533333333333
50,"M",4.61888888888889,197.533333333333
45,"M",4.70555555555555,197.533333333333
25,"F",4.65833333333333,197.533333333333
32,"F",4.60777777777778,197.55
51,"M",4.55666666666667,197.566666666667
26,"F",4.60722222222222,197.583333333333
42,"M",4.61388888888889,197.583333333333
39,"M",4.36222222222222,197.583333333333
45,"M",4.71388888888889,197.583333333333
29,"F",4.64944444444444,197.583333333333
52,"F",4.64722222222222,197.583333333333
42,"M",4.56277777777778,197.583333333333
52,"M",4.50777777777778,197.583333333333
51,"M",4.65722222222222,197.583333333333
35,"M",4.52388888888889,197.6
26,"F",4.71777777777778,197.6
59,"M",4.62333333333333,197.616666666667
45,"M",4.54111111111111,197.616666666667
40,"M",4.65055555555556,197.633333333333
48,"M",4.55944444444444,197.633333333333
36,"M",4.63555555555556,197.633333333333
44,"M",4.51388888888889,197.633333333333
55,"M",4.55444444444444,197.65
35,"F",4.66277777777778,197.65
37,"F",4.625,197.666666666667
37,"M",4.54277777777778,197.666666666667
50,"M",4.67888888888889,197.666666666667
46,"M",4.59611111111111,197.7
45,"M",4.40888888888889,197.7
52,"M",4.65944444444444,197.7
45,"M",4.62555555555556,197.7
25,"F",4.645,197.733333333333
27,"F",4.63444444444444,197.733333333333
50,"M",4.63388888888889,197.733333333333
26,"F",4.61111111111111,197.733333333333
46,"M",4.72666666666667,197.733333333333
29,"F",4.56777777777778,197.75
29,"F",4.50611111111111,197.75
43,"M",4.30722222222222,197.75
51,"M",4.61222222222222,197.75
49,"M",4.60388888888889,197.766666666667
38,"M",4.66166666666667,197.766666666667
25,"F",4.60666666666667,197.766666666667
36,"M",4.44555555555556,197.766666666667
32,"M",4.63888888888889,197.783333333333
44,"M",4.54777777777778,197.783333333333
49,"F",4.65944444444444,197.8
40,"F",4.66666666666667,197.8
30,"M",4.53555555555556,197.8
38,"M",4.57888888888889,197.8
41,"M",4.56555555555556,197.816666666667
34,"F",4.485,197.816666666667
49,"M",4.64277777777778,197.816666666667
30,"F",4.55055555555556,197.833333333333
37,"M",4.18555555555556,197.833333333333
39,"M",4.34333333333333,197.833333333333
33,"F",4.68166666666667,197.85
46,"M",4.49055555555556,197.85
30,"M",4.30555555555556,197.85
49,"M",4.63,197.866666666667
45,"F",4.60611111111111,197.866666666667
40,"F",4.67944444444444,197.866666666667
31,"F",4.68944444444444,197.866666666667
47,"M",4.56888888888889,197.866666666667
48,"M",4.51555555555556,197.866666666667
36,"F",4.60722222222222,197.883333333333
54,"M",4.55555555555556,197.883333333333
38,"F",4.62,197.9
35,"F",4.51222222222222,197.9
34,"F",4.585,197.9
48,"M",4.77611111111111,197.9
42,"M",4.58888888888889,197.9
48,"F",4.61888888888889,197.9
33,"F",4.63944444444444,197.9
52,"M",4.59888888888889,197.9
50,"M",4.565,197.9
45,"F",4.56055555555556,197.916666666667
54,"M",4.63666666666667,197.916666666667
36,"F",4.59944444444444,197.933333333333
36,"F",4.67388888888889,197.933333333333
44,"M",4.64722222222222,197.933333333333
47,"M",4.56555555555556,197.933333333333
30,"M",4.30888888888889,197.933333333333
37,"F",4.65222222222222,197.933333333333
44,"M",4.61444444444444,197.933333333333
46,"M",4.71944444444444,197.933333333333
43,"F",4.66833333333333,197.95
24,"F",4.61166666666667,197.95
49,"M",4.64055555555556,197.95
40,"M",4.57944444444444,197.95
40,"M",4.655,197.95
44,"M",4.59833333333333,197.95
25,"F",4.64055555555556,197.95
26,"M",4.32722222222222,197.95
31,"F",4.62555555555556,197.966666666667
24,"M",4.71055555555556,197.966666666667
60,"M",4.62388888888889,197.966666666667
33,"M",4.50166666666667,197.966666666667
31,"F",4.66055555555556,197.983333333333
40,"F",4.55277777777778,198
51,"M",4.60833333333333,198
48,"M",4.61777777777778,198.016666666667
45,"M",4.64,198.016666666667
41,"M",4.60944444444444,198.016666666667
63,"M",4.54888888888889,198.033333333333
52,"F",4.65055555555556,198.033333333333
32,"F",4.67,198.033333333333
59,"M",4.69222222222222,198.033333333333
30,"M",4.66166666666667,198.033333333333
46,"F",4.59722222222222,198.033333333333
32,"F",4.76555555555556,198.05
39,"F",4.76555555555556,198.05
58,"M",4.68555555555556,198.05
42,"M",4.57666666666667,198.05
40,"M",4.52888888888889,198.05
33,"M",4.43722222222222,198.05
40,"M",4.58944444444444,198.05
40,"M",4.63444444444444,198.05
49,"M",4.60388888888889,198.066666666667
34,"F",4.53444444444444,198.066666666667
51,"M",4.47388888888889,198.083333333333
41,"M",4.68166666666667,198.083333333333
47,"M",4.74666666666667,198.083333333333
51,"M",4.59277777777778,198.083333333333
49,"M",4.64166666666667,198.1
45,"M",4.52888888888889,198.1
55,"M",4.52111111111111,198.1
34,"M",4.44611111111111,198.1
48,"F",4.53444444444444,198.1
26,"F",4.70333333333333,198.116666666667
51,"M",4.63388888888889,198.116666666667
31,"F",4.68944444444444,198.116666666667
48,"M",4.67833333333333,198.116666666667
52,"M",4.38555555555556,198.116666666667
36,"M",4.44833333333333,198.116666666667
57,"M",4.49166666666667,198.133333333333
34,"F",4.64222222222222,198.133333333333
38,"F",4.705,198.133333333333
46,"M",4.23333333333333,198.133333333333
45,"M",4.53111111111111,198.133333333333
50,"M",4.62444444444444,198.133333333333
25,"F",4.59,198.133333333333
42,"M",4.59777777777778,198.15
53,"M",4.62833333333333,198.15
40,"M",4.38777777777778,198.166666666667
48,"M",4.61555555555556,198.166666666667
48,"M",4.64944444444444,198.166666666667
39,"F",4.65833333333333,198.166666666667
47,"M",4.63611111111111,198.166666666667
37,"M",4.54666666666667,198.183333333333
31,"M",4.58555555555556,198.183333333333
46,"M",4.65333333333333,198.183333333333
51,"M",4.715,198.183333333333
28,"F",4.65277777777778,198.2
48,"M",4.62833333333333,198.2
28,"M",4.20333333333333,198.2
47,"M",4.59111111111111,198.2
57,"M",4.69222222222222,198.2
51,"M",4.60111111111111,198.2
36,"M",4.65722222222222,198.216666666667
29,"F",4.64222222222222,198.216666666667
30,"F",4.66166666666667,198.216666666667
58,"M",4.65611111111111,198.233333333333
44,"M",4.55277777777778,198.233333333333
30,"M",4.58166666666667,198.233333333333
27,"F",4.69888888888889,198.233333333333
41,"M",4.40944444444444,198.233333333333
24,"M",4.59055555555556,198.233333333333
22,"F",4.525,198.25
45,"M",4.61166666666667,198.25
21,"F",4.73,198.25
45,"M",4.67611111111111,198.25
29,"F",4.76888888888889,198.25
50,"M",4.62666666666667,198.25
45,"M",4.60444444444444,198.266666666667
44,"F",4.67888888888889,198.266666666667
42,"M",4.51,198.266666666667
47,"M",4.64722222222222,198.283333333333
44,"M",4.58444444444444,198.283333333333
39,"M",4.60333333333333,198.283333333333
33,"F",4.78777777777778,198.283333333333
41,"M",4.45555555555555,198.283333333333
30,"F",4.68666666666667,198.3
30,"F",4.62166666666667,198.3
24,"F",4.56611111111111,198.3
23,"F",4.76111111111111,198.3
27,"F",4.64944444444444,198.3
50,"F",4.645,198.316666666667
36,"M",4.52722222222222,198.316666666667
48,"M",4.48555555555556,198.316666666667
35,"M",4.12833333333333,198.316666666667
41,"M",4.57666666666667,198.333333333333
23,"F",4.58388888888889,198.333333333333
60,"M",4.71888888888889,198.333333333333
26,"F",4.70277777777778,198.333333333333
56,"M",4.44611111111111,198.333333333333
47,"F",4.65666666666667,198.333333333333
45,"M",4.43166666666667,198.333333333333
45,"M",4.63,198.333333333333
50,"M",4.675,198.333333333333
24,"F",4.53444444444444,198.333333333333
44,"F",4.62944444444444,198.333333333333
48,"M",4.68166666666667,198.35
26,"M",4.39444444444444,198.35
41,"M",4.61222222222222,198.366666666667
25,"F",4.70111111111111,198.366666666667
53,"M",4.63555555555556,198.383333333333
47,"M",4.56555555555556,198.383333333333
44,"M",4.40611111111111,198.4
46,"M",4.61,198.4
40,"M",4.63722222222222,198.4
47,"M",4.63777777777778,198.4
51,"M",4.63611111111111,198.4
49,"M",4.62277777777778,198.4
47,"M",4.70388888888889,198.416666666667
51,"M",4.61722222222222,198.416666666667
56,"M",4.54611111111111,198.433333333333
35,"M",4.315,198.433333333333
41,"F",4.61888888888889,198.433333333333
46,"M",4.49055555555556,198.433333333333
52,"M",4.66666666666667,198.433333333333
54,"M",4.73,198.433333333333
49,"M",4.68611111111111,198.433333333333
46,"M",4.70666666666667,198.45
46,"M",4.62555555555556,198.45
31,"F",4.75,198.45
44,"F",4.64222222222222,198.45
43,"M",4.61333333333333,198.45
33,"M",4.55777777777778,198.45
46,"M",4.54166666666667,198.45
50,"M",4.64333333333333,198.466666666667
32,"F",4.69833333333333,198.466666666667
25,"M",4.19777777777778,198.466666666667
45,"M",4.70611111111111,198.466666666667
35,"F",4.62055555555556,198.483333333333
25,"M",4.45722222222222,198.483333333333
51,"M",4.655,198.483333333333
39,"M",4.53166666666667,198.5
55,"M",4.70888888888889,198.5
28,"F",4.62944444444444,198.5
33,"F",4.59944444444444,198.5
26,"M",4.32388888888889,198.5
48,"M",4.57888888888889,198.516666666667
56,"M",4.48,198.516666666667
48,"M",4.37,198.516666666667
29,"M",4.37777777777778,198.533333333333
32,"M",4.31166666666667,198.533333333333
32,"F",4.71444444444444,198.533333333333
59,"M",4.51277777777778,198.533333333333
28,"F",4.74833333333333,198.533333333333
42,"F",4.68666666666667,198.533333333333
34,"F",4.55722222222222,198.533333333333
27,"M",4.46166666666667,198.55
39,"M",4.57333333333333,198.55
30,"F",4.69777777777778,198.55
26,"M",4.43555555555556,198.566666666667
50,"F",4.75277777777778,198.566666666667
40,"F",4.78666666666667,198.566666666667
45,"M",4.59333333333333,198.566666666667
44,"M",4.61722222222222,198.566666666667
31,"F",4.71222222222222,198.566666666667
32,"F",4.70722222222222,198.583333333333
44,"M",4.63833333333333,198.583333333333
52,"M",4.66333333333333,198.583333333333
38,"M",4.49277777777778,198.583333333333
34,"M",4.49444444444444,198.583333333333
54,"M",4.64722222222222,198.6
49,"M",4.63222222222222,198.6
53,"F",4.58,198.6
25,"F",4.54111111111111,198.6
55,"M",4.68722222222222,198.6
43,"M",4.47166666666667,198.616666666667
30,"F",4.62777777777778,198.616666666667
33,"F",4.65388888888889,198.616666666667
22,"F",4.80222222222222,198.616666666667
45,"M",4.59611111111111,198.616666666667
44,"M",4.70555555555555,198.633333333333
56,"M",4.62222222222222,198.633333333333
45,"M",4.58833333333333,198.633333333333
53,"M",4.61333333333333,198.633333333333
34,"F",4.68222222222222,198.633333333333
48,"M",4.16888888888889,198.633333333333
28,"F",4.51277777777778,198.65
49,"F",4.59388888888889,198.65
46,"M",4.66111111111111,198.666666666667
50,"M",4.65166666666667,198.683333333333
45,"M",4.66777777777778,198.683333333333
52,"M",4.44944444444444,198.683333333333
45,"M",4.705,198.683333333333
21,"F",4.59333333333333,198.7
60,"M",4.56277777777778,198.7
44,"F",4.57277777777778,198.7
36,"M",4.40611111111111,198.7
44,"M",4.55055555555556,198.7
40,"M",4.64388888888889,198.7
47,"M",4.64388888888889,198.7
32,"F",4.83166666666667,198.7
32,"F",4.73833333333333,198.716666666667
50,"M",4.58111111111111,198.716666666667
47,"M",4.60222222222222,198.716666666667
42,"M",4.52833333333333,198.733333333333
51,"M",4.62722222222222,198.733333333333
46,"M",4.63388888888889,198.733333333333
39,"M",4.43,198.75
33,"M",4.50388888888889,198.75
50,"M",4.65555555555556,198.75
45,"M",4.62055555555556,198.75
30,"F",4.65888888888889,198.766666666667
49,"M",4.58611111111111,198.766666666667
23,"F",4.69111111111111,198.766666666667
42,"M",4.48944444444444,198.766666666667
49,"M",4.67833333333333,198.766666666667
55,"M",4.65555555555556,198.766666666667
